SKU,Fecha,Demanda_Total,Precio_Prom_Venta,Num_Transacciones,Num_Feriados,Num_Dias_Pago,Num_Dias_Promocion,Precio_base,Rotacion_Cod,Target_Demanda_Futura,Demanda_Log
SKU-0564,2025-07-06,3.6666666666666665,0.0,0,0,0,0,4.1,2,3.6666666666666665,1.5404450409471488
SKU-0564,2025-07-20,3.6666666666666665,6.15,2,0,0,0,4.1,2,2.6666666666666665,1.5404450409471488
SKU-0564,2025-08-03,2.6666666666666665,6.133333333333333,3,0,0,0,4.1,2,4.0,1.2992829841302609
SKU-0564,2025-08-17,4.0,6.15,2,0,0,0,4.1,2,3.6666666666666665,1.6094379124341003
SKU-0564,2025-08-31,3.6666666666666665,6.05,2,0,0,0,4.1,2,5.0,1.5404450409471488
SKU-0564,2025-09-14,5.0,6.0,2,0,0,0,4.1,2,5.0,1.791759469228055
SKU-0564,2025-09-28,5.0,6.1,2,0,0,0,4.1,2,4.333333333333333,1.791759469228055
SKU-0564,2025-10-12,4.333333333333333,6.1,1,0,0,0,4.1,2,2.3333333333333335,1.6739764335716716
SKU-0564,2025-10-26,2.3333333333333335,6.1,1,0,0,0,4.1,2,1.6666666666666667,1.2039728043259361
SKU-0564,2025-11-09,1.6666666666666667,6.05,2,0,0,0,4.1,2,4.666666666666667,0.9808292530117262
SKU-0564,2025-11-23,4.666666666666667,6.119999999999999,5,0,0,0,4.1,2,8.0,1.7346010553881064
SKU-0564,2025-12-07,8.0,6.12,5,0,2,0,4.1,2,9.0,2.1972245773362196
SKU-0565,2025-01-05,1.0,10.9,1,0,0,0,6.9,2,2.0,0.6931471805599453
SKU-0565,2025-01-19,2.0,11.0,2,0,0,0,6.9,2,1.3333333333333333,1.0986122886681098
SKU-0565,2025-02-02,1.3333333333333333,0.0,0,0,0,0,6.9,2,2.6666666666666665,0.8472978603872036
SKU-0565,2025-02-16,2.6666666666666665,10.9,2,0,0,1,6.9,2,4.333333333333333,1.2992829841302609
SKU-0565,2025-03-02,4.333333333333333,11.0,3,0,0,0,6.9,2,6.333333333333333,1.6739764335716716
SKU-0565,2025-03-16,6.333333333333333,10.8,2,0,0,0,6.9,2,7.666666666666667,1.992430164690206
SKU-0565,2025-03-30,7.666666666666667,10.94,5,0,0,0,6.9,2,5.666666666666667,2.1594842493533726
SKU-0565,2025-04-13,5.666666666666667,11.0,1,0,0,0,6.9,2,7.666666666666667,1.8971199848858813
SKU-0565,2025-04-27,7.666666666666667,10.933333333333332,6,0,0,0,6.9,2,5.666666666666667,2.1594842493533726
SKU-0565,2025-05-11,5.666666666666667,10.933333333333332,3,1,0,0,6.9,2,8.666666666666666,1.8971199848858813
SKU-0565,2025-05-25,8.666666666666666,11.0,5,0,0,0,6.9,2,6.0,2.268683541318364
SKU-0565,2025-06-08,6.0,10.833333333333334,3,0,1,0,6.9,2,8.0,1.9459101490553132
SKU-0565,2025-06-22,8.0,10.9,5,0,0,0,6.9,2,5.666666666666667,2.1972245773362196
SKU-0565,2025-07-06,5.666666666666667,10.95,2,0,0,0,6.9,2,5.666666666666667,1.8971199848858813
SKU-0565,2025-07-20,5.666666666666667,10.95,2,0,1,0,6.9,2,4.0,1.8971199848858813
SKU-0565,2025-08-03,4.0,11.0,2,0,0,0,6.9,2,4.666666666666667,1.6094379124341003
SKU-0565,2025-08-17,4.666666666666667,11.05,2,0,0,0,6.9,2,9.0,1.7346010553881064
SKU-0565,2025-08-31,9.0,10.88,5,0,0,0,6.9,2,8.666666666666666,2.302585092994046
SKU-0565,2025-09-14,8.666666666666666,10.8,2,0,0,0,6.9,2,9.333333333333334,2.268683541318364
SKU-0565,2025-09-28,9.333333333333334,11.0,2,0,0,0,6.9,2,4.666666666666667,2.3353749158170367
SKU-0565,2025-10-12,4.666666666666667,11.1,1,0,0,0,6.9,2,5.666666666666667,1.7346010553881064
SKU-0565,2025-10-26,5.666666666666667,10.933333333333332,3,0,0,0,6.9,2,5.333333333333333,1.8971199848858813
SKU-0565,2025-11-09,5.333333333333333,10.833333333333334,3,0,0,0,6.9,2,6.0,1.8458266904983307
SKU-0565,2025-11-23,6.0,10.966666666666669,3,0,1,0,6.9,2,4.333333333333333,1.9459101490553132
SKU-0565,2025-12-07,4.333333333333333,10.9,1,0,0,0,6.9,2,2.3333333333333335,1.6739764335716716
SKU-0566,2025-01-05,2.0,6.0,1,0,0,0,3.3,1,1.5,1.0986122886681098
SKU-0566,2025-01-19,1.5,6.1,1,0,0,0,3.3,1,1.0,0.9162907318741551
SKU-0566,2025-02-02,1.0,0.0,0,0,0,0,3.3,1,1.6666666666666667,0.6931471805599453
SKU-0566,2025-02-16,1.6666666666666667,6.1,2,0,0,0,3.3,1,3.3333333333333335,0.9808292530117262
SKU-0566,2025-03-02,3.3333333333333335,6.1,1,0,0,0,3.3,1,5.333333333333333,1.4663370687934272
SKU-0566,2025-03-16,5.333333333333333,6.1,2,0,0,0,3.3,1,5.0,1.8458266904983307
SKU-0566,2025-03-30,5.0,6.1,1,0,0,0,3.3,1,4.0,1.791759469228055
SKU-0566,2025-04-13,4.0,6.1,1,0,0,0,3.3,1,3.3333333333333335,1.6094379124341003
SKU-0566,2025-04-27,3.3333333333333335,6.1,2,0,0,0,3.3,1,2.3333333333333335,1.4663370687934272
SKU-0566,2025-05-11,2.3333333333333335,0.0,0,0,0,0,3.3,1,1.3333333333333333,1.2039728043259361
SKU-0566,2025-05-25,1.3333333333333333,0.0,0,0,0,0,3.3,1,0.3333333333333333,0.8472978603872036
SKU-0566,2025-06-08,0.3333333333333333,6.0,1,0,0,0,3.3,1,0.3333333333333333,0.2876820724517809
SKU-0566,2025-06-22,0.3333333333333333,0.0,0,0,0,0,3.3,1,1.0,0.2876820724517809
SKU-0566,2025-07-06,1.0,6.0,1,0,0,0,3.3,1,0.6666666666666666,0.6931471805599453
SKU-0566,2025-07-20,0.6666666666666666,0.0,0,0,0,0,3.3,1,0.6666666666666666,0.5108256237659907
SKU-0566,2025-08-03,0.6666666666666666,0.0,0,0,0,0,3.3,1,0.0,0.5108256237659907
SKU-0566,2025-08-17,0.0,0.0,0,0,0,0,3.3,1,0.0,0.0
SKU-0566,2025-08-31,0.0,0.0,0,0,0,0,3.3,1,0.3333333333333333,0.0
SKU-0566,2025-09-14,0.3333333333333333,6.1,1,0,0,0,3.3,1,0.6666666666666666,0.2876820724517809
SKU-0566,2025-09-28,0.6666666666666666,6.2,1,0,0,0,3.3,1,1.3333333333333333,0.5108256237659907
SKU-0566,2025-10-12,1.3333333333333333,6.1,1,0,0,0,3.3,1,3.6666666666666665,0.8472978603872036
SKU-0566,2025-10-26,3.6666666666666665,6.066666666666666,3,0,0,0,3.3,1,4.0,1.5404450409471488
SKU-0566,2025-11-09,4.0,6.1,1,0,0,0,3.3,1,3.3333333333333335,1.6094379124341003
SKU-0566,2025-11-23,3.3333333333333335,0.0,0,0,0,0,3.3,1,0.6666666666666666,1.4663370687934272
SKU-0567,2025-01-12,2.0,9.0,1,0,0,0,7.4,1,4.5,1.0986122886681098
SKU-0567,2025-01-26,4.5,9.0,2,0,0,0,7.4,1,3.6666666666666665,1.7047480922384253
SKU-0567,2025-02-09,3.6666666666666665,8.95,2,0,0,1,7.4,1,4.333333333333333,1.5404450409471488
SKU-0567,2025-02-23,4.333333333333333,9.0,2,0,0,0,7.4,1,4.0,1.6739764335716716
SKU-0567,2025-03-09,4.0,9.0,4,0,0,0,7.4,1,4.333333333333333,1.6094379124341003
SKU-0567,2025-03-23,4.333333333333333,9.1,1,0,0,1,7.4,1,5.333333333333333,1.6739764335716716
SKU-0567,2025-04-06,5.333333333333333,9.05,4,0,0,0,7.4,1,4.666666666666667,1.8458266904983307
SKU-0567,2025-04-20,4.666666666666667,9.0,3,0,0,0,7.4,1,10.333333333333334,1.7346010553881064
SKU-0567,2025-05-04,10.333333333333334,8.98,5,0,1,0,7.4,1,8.333333333333334,2.4277482359480516
SKU-0567,2025-05-18,8.333333333333334,9.0,1,0,0,0,7.4,1,10.0,2.2335922215070942
SKU-0567,2025-06-01,10.0,9.0,3,0,0,0,7.4,1,4.333333333333333,2.3978952727983707
SKU-0567,2025-06-15,4.333333333333333,9.066666666666666,3,1,0,0,7.4,1,5.0,1.6739764335716716
SKU-0567,2025-06-29,5.0,9.05,2,0,0,2,7.4,1,3.6666666666666665,1.791759469228055
SKU-0567,2025-07-13,3.6666666666666665,9.0,1,0,0,0,7.4,1,3.6666666666666665,1.5404450409471488
SKU-0567,2025-07-27,3.6666666666666665,8.9,1,0,0,0,7.4,1,5.666666666666667,1.5404450409471488
SKU-0567,2025-08-10,5.666666666666667,8.95,4,1,1,0,7.4,1,5.666666666666667,1.8971199848858813
SKU-0567,2025-08-24,5.666666666666667,8.966666666666667,3,0,0,0,7.4,1,5.666666666666667,1.8971199848858813
SKU-0567,2025-09-07,5.666666666666667,9.1,2,0,0,0,7.4,1,3.3333333333333335,1.8971199848858813
SKU-0567,2025-09-21,3.3333333333333335,8.95,2,0,0,0,7.4,1,3.3333333333333335,1.4663370687934272
SKU-0567,2025-10-05,3.3333333333333335,9.033333333333331,3,0,0,0,7.4,1,2.3333333333333335,1.4663370687934272
SKU-0567,2025-10-19,2.3333333333333335,0.0,0,0,0,0,7.4,1,2.3333333333333335,1.2039728043259361
SKU-0567,2025-11-02,2.3333333333333335,8.95,2,0,0,0,7.4,1,1.0,1.2039728043259361
SKU-0567,2025-11-16,1.0,8.9,1,0,0,0,7.4,1,2.3333333333333335,0.6931471805599453
SKU-0567,2025-11-30,2.3333333333333335,9.0,2,0,0,1,7.4,1,3.6666666666666665,1.2039728043259361
SKU-0567,2025-12-14,3.6666666666666665,9.075,4,0,0,0,7.4,1,3.6666666666666665,1.5404450409471488
SKU-0568,2025-01-05,5.0,10.75,2,0,0,0,7.9,2,5.0,1.791759469228055
SKU-0568,2025-01-19,5.0,10.75,2,0,0,0,7.9,2,10.0,1.791759469228055
SKU-0568,2025-02-02,10.0,10.74,5,0,0,0,7.9,2,10.333333333333334,2.3978952727983707
SKU-0568,2025-02-16,10.333333333333334,10.733333333333334,3,0,0,1,7.9,2,10.666666666666666,2.4277482359480516
SKU-0568,2025-03-02,10.666666666666666,10.725,4,0,1,0,7.9,2,5.666666666666667,2.456735772821304
SKU-0568,2025-03-16,5.666666666666667,10.6,1,0,0,0,7.9,2,4.666666666666667,1.8971199848858813
SKU-0568,2025-03-30,4.666666666666667,10.6,2,0,0,0,7.9,2,2.6666666666666665,1.7346010553881064
SKU-0568,2025-04-13,2.6666666666666665,0.0,0,0,0,0,7.9,2,3.6666666666666665,1.2992829841302609
SKU-0568,2025-04-27,3.6666666666666665,10.65,4,0,0,0,7.9,2,6.0,1.5404450409471488
SKU-0568,2025-05-11,6.0,10.625,4,0,0,0,7.9,2,6.666666666666667,1.9459101490553132
SKU-0568,2025-05-25,6.666666666666667,10.8,1,0,0,0,7.9,2,5.666666666666667,2.03688192726104
SKU-0568,2025-06-08,5.666666666666667,10.733333333333334,3,0,0,0,7.9,2,4.0,1.8971199848858813
SKU-0568,2025-06-22,4.0,10.8,3,1,0,0,7.9,2,5.333333333333333,1.6094379124341003
SKU-0568,2025-07-06,5.333333333333333,10.8,2,0,0,1,7.9,2,5.0,1.8458266904983307
SKU-0568,2025-07-20,5.0,10.65,2,0,0,1,7.9,2,7.0,1.791759469228055
SKU-0568,2025-08-03,7.0,10.666666666666666,6,0,0,0,7.9,2,9.0,2.0794415416798357
SKU-0568,2025-08-17,9.0,10.683333333333332,6,0,0,0,7.9,2,10.333333333333334,2.302585092994046
SKU-0568,2025-08-31,10.333333333333334,10.725,4,0,0,0,7.9,2,8.0,2.4277482359480516
SKU-0568,2025-09-14,8.0,10.75,2,0,0,0,7.9,2,5.666666666666667,2.1972245773362196
SKU-0568,2025-09-28,5.666666666666667,10.666666666666666,3,0,0,0,7.9,2,3.3333333333333335,1.8971199848858813
SKU-0568,2025-10-12,3.3333333333333335,10.8,1,0,0,0,7.9,2,5.333333333333333,1.4663370687934272
SKU-0568,2025-10-26,5.333333333333333,10.68,5,0,0,0,7.9,2,9.666666666666666,1.8458266904983307
SKU-0568,2025-11-09,9.666666666666666,10.6875,8,0,0,0,7.9,2,16.0,2.367123614131617
SKU-0568,2025-11-23,16.0,10.725,8,0,1,0,7.9,2,17.666666666666668,2.833213344056216
SKU-0568,2025-12-07,17.666666666666668,10.76,5,0,0,0,7.9,2,14.333333333333334,2.9267394020670396
SKU-0569,2025-01-05,4.0,7.2,1,0,0,0,4.9,1,11.0,1.6094379124341003
SKU-0569,2025-01-19,11.0,7.233333333333333,6,0,0,0,4.9,1,12.0,2.4849066497880004
SKU-0569,2025-02-02,12.0,7.2,6,0,1,0,4.9,1,14.333333333333334,2.5649493574615367
SKU-0569,2025-02-16,14.333333333333334,7.225,4,0,0,0,4.9,1,12.0,2.7300291078209855
SKU-0569,2025-03-02,12.0,7.125,4,0,0,0,4.9,1,12.0,2.5649493574615367
SKU-0569,2025-03-16,12.0,7.2,6,0,0,0,4.9,1,12.333333333333334,2.5649493574615367
SKU-0569,2025-03-30,12.333333333333334,7.125,4,0,0,0,4.9,1,12.0,2.5902671654458267
SKU-0569,2025-04-13,12.0,7.2,6,0,0,0,4.9,1,11.666666666666666,2.5649493574615367
SKU-0569,2025-04-27,11.666666666666666,7.2,3,0,0,0,4.9,1,9.333333333333334,2.538973871058276
SKU-0569,2025-05-11,9.333333333333334,7.2,3,0,0,0,4.9,1,10.333333333333334,2.3353749158170367
SKU-0569,2025-05-25,10.333333333333334,7.220000000000001,5,0,0,0,4.9,1,7.666666666666667,2.4277482359480516
SKU-0569,2025-06-08,7.666666666666667,7.1,2,0,0,0,4.9,1,8.333333333333334,2.1594842493533726
SKU-0569,2025-06-22,8.333333333333334,7.275,4,0,0,0,4.9,1,7.333333333333333,2.2335922215070942
SKU-0569,2025-07-06,7.333333333333333,7.275,4,0,1,1,4.9,1,6.333333333333333,2.120263536200091
SKU-0569,2025-07-20,6.333333333333333,7.2,1,0,0,0,4.9,1,4.333333333333333,1.992430164690206
SKU-0569,2025-08-03,4.333333333333333,7.3,1,0,0,0,4.9,1,2.0,1.6739764335716716
SKU-0569,2025-08-17,2.0,7.15,2,0,0,0,4.9,1,6.0,1.0986122886681098
SKU-0569,2025-08-31,6.0,7.25,6,0,1,0,4.9,1,7.0,1.9459101490553132
SKU-0569,2025-09-14,7.0,7.133333333333333,3,0,1,0,4.9,1,6.0,2.0794415416798357
SKU-0569,2025-09-28,6.0,0.0,0,0,0,0,4.9,1,4.333333333333333,1.9459101490553132
SKU-0569,2025-10-12,4.333333333333333,7.2,4,0,1,0,4.9,1,5.333333333333333,1.6739764335716716
SKU-0569,2025-10-26,5.333333333333333,7.225,4,0,0,0,4.9,1,6.0,1.8458266904983307
SKU-0569,2025-11-09,6.0,7.2,1,0,0,0,4.9,1,4.666666666666667,1.9459101490553132
SKU-0569,2025-11-23,4.666666666666667,7.175,4,0,0,0,4.9,1,6.333333333333333,1.7346010553881064
SKU-0569,2025-12-07,6.333333333333333,7.216666666666666,6,0,0,1,4.9,1,7.333333333333333,1.992430164690206
SKU-0570,2025-01-12,3.0,2.1,2,0,0,0,6.5,2,2.5,1.3862943611198906
SKU-0570,2025-01-26,2.5,2.1,1,0,0,0,6.5,2,1.6666666666666667,1.252762968495368
SKU-0570,2025-02-09,1.6666666666666667,0.0,0,0,0,0,6.5,2,0.6666666666666666,0.9808292530117262
SKU-0570,2025-02-23,0.6666666666666666,0.0,0,0,0,0,6.5,2,0.0,0.5108256237659907
SKU-0570,2025-03-09,0.0,0.0,0,0,0,0,6.5,2,0.3333333333333333,0.0
SKU-0570,2025-03-23,0.3333333333333333,2.1,1,0,0,0,6.5,2,0.3333333333333333,0.2876820724517809
SKU-0570,2025-04-06,0.3333333333333333,0.0,0,0,0,0,6.5,2,0.3333333333333333,0.2876820724517809
SKU-0570,2025-04-20,0.3333333333333333,0.0,0,0,0,0,6.5,2,0.0,0.2876820724517809
SKU-0570,2025-05-04,0.0,0.0,0,0,0,0,6.5,2,0.6666666666666666,0.0
SKU-0570,2025-05-18,0.6666666666666666,2.1,1,0,0,0,6.5,2,0.6666666666666666,0.5108256237659907
SKU-0570,2025-06-01,0.6666666666666666,0.0,0,0,0,0,6.5,2,1.3333333333333333,0.5108256237659907
SKU-0570,2025-06-15,1.3333333333333333,2.1,2,0,0,0,6.5,2,3.6666666666666665,0.8472978603872036
SKU-0570,2025-06-29,3.6666666666666665,2.1,3,0,0,0,6.5,2,5.0,1.5404450409471488
SKU-0570,2025-07-13,5.0,2.1,2,0,0,1,6.5,2,4.333333333333333,1.791759469228055
SKU-0570,2025-07-27,4.333333333333333,0.0,0,0,0,0,6.5,2,1.3333333333333333,1.6739764335716716
SKU-0570,2025-08-10,1.3333333333333333,0.0,0,0,0,0,6.5,2,0.0,0.8472978603872036
SKU-0570,2025-08-24,0.0,0.0,0,0,0,0,6.5,2,1.6666666666666667,0.0
SKU-0570,2025-09-07,1.6666666666666667,2.1,1,0,0,0,6.5,2,2.3333333333333335,0.9808292530117262
SKU-0570,2025-09-21,2.3333333333333335,2.2,1,0,0,0,6.5,2,2.3333333333333335,1.2039728043259361
SKU-0570,2025-10-05,2.3333333333333335,0.0,0,0,0,0,6.5,2,0.6666666666666666,1.2039728043259361
SKU-0570,2025-10-19,0.6666666666666666,0.0,0,0,0,0,6.5,2,0.3333333333333333,0.5108256237659907
SKU-0570,2025-11-02,0.3333333333333333,2.2,1,0,0,0,6.5,2,2.3333333333333335,0.2876820724517809
SKU-0570,2025-11-16,2.3333333333333335,2.1,3,0,1,0,6.5,2,2.3333333333333335,1.2039728043259361
SKU-0571,2025-02-23,2.0,5.7,1,0,0,0,7.0,2,2.5,1.0986122886681098
SKU-0571,2025-03-09,2.5,5.75,2,0,0,0,7.0,2,4.0,1.252762968495368
SKU-0571,2025-03-23,4.0,5.75,2,0,0,0,7.0,2,3.3333333333333335,1.6094379124341003
SKU-0571,2025-04-06,3.3333333333333335,0.0,0,0,0,0,7.0,2,3.3333333333333335,1.4663370687934272
SKU-0571,2025-04-20,3.3333333333333335,5.75,2,0,0,0,7.0,2,1.6666666666666667,1.4663370687934272
SKU-0571,2025-05-04,1.6666666666666667,5.7,1,0,0,0,7.0,2,2.6666666666666665,0.9808292530117262
SKU-0571,2025-05-18,2.6666666666666665,5.7,2,0,1,0,7.0,2,2.0,1.2992829841302609
SKU-0571,2025-06-01,2.0,5.7,1,0,0,0,7.0,2,2.6666666666666665,1.0986122886681098
SKU-0571,2025-06-15,2.6666666666666665,5.7,1,0,0,0,7.0,2,1.6666666666666667,1.2992829841302609
SKU-0571,2025-06-29,1.6666666666666667,0.0,0,0,0,0,7.0,2,2.3333333333333335,0.9808292530117262
SKU-0571,2025-07-13,2.3333333333333335,5.7,1,0,0,0,7.0,2,4.666666666666667,1.2039728043259361
SKU-0571,2025-07-27,4.666666666666667,5.7,2,0,0,2,7.0,2,4.666666666666667,1.7346010553881064
SKU-0571,2025-08-10,4.666666666666667,0.0,0,0,0,0,7.0,2,3.6666666666666665,1.7346010553881064
SKU-0571,2025-08-24,3.6666666666666665,0.0,0,0,0,0,7.0,2,0.0,1.5404450409471488
SKU-0571,2025-09-07,0.0,0.0,0,0,0,0,7.0,2,0.3333333333333333,0.0
SKU-0571,2025-09-21,0.3333333333333333,5.7,1,0,0,0,7.0,2,0.3333333333333333,0.2876820724517809
SKU-0571,2025-10-05,0.3333333333333333,0.0,0,0,0,0,7.0,2,1.3333333333333333,0.2876820724517809
SKU-0571,2025-10-19,1.3333333333333333,5.75,2,0,0,0,7.0,2,1.0,0.8472978603872036
SKU-0571,2025-11-02,1.0,0.0,0,0,0,0,7.0,2,2.6666666666666665,0.6931471805599453
SKU-0572,2025-01-05,1.0,6.8,1,0,0,0,4.1,2,1.5,0.6931471805599453
SKU-0572,2025-01-19,1.5,6.75,2,0,0,0,4.1,2,3.6666666666666665,0.9162907318741551
SKU-0572,2025-02-02,3.6666666666666665,6.633333333333333,3,0,0,0,4.1,2,6.666666666666667,1.5404450409471488
SKU-0572,2025-02-16,6.666666666666667,6.675,4,0,0,1,4.1,2,8.333333333333334,2.03688192726104
SKU-0572,2025-03-02,8.333333333333334,6.725,4,0,0,0,4.1,2,7.0,2.2335922215070942
SKU-0572,2025-03-16,7.0,6.633333333333333,3,0,0,0,4.1,2,5.0,2.0794415416798357
SKU-0572,2025-03-30,5.0,6.766666666666667,3,0,0,1,4.1,2,7.0,1.791759469228055
SKU-0572,2025-04-13,7.0,6.7,7,0,0,0,4.1,2,10.666666666666666,2.0794415416798357
SKU-0572,2025-04-27,10.666666666666666,6.642857142857143,7,0,0,0,4.1,2,12.666666666666666,2.456735772821304
SKU-0572,2025-05-11,12.666666666666666,6.733333333333333,3,1,0,0,4.1,2,8.666666666666666,2.614959778036198
SKU-0572,2025-05-25,8.666666666666666,6.8,1,0,0,0,4.1,2,6.0,2.268683541318364
SKU-0572,2025-06-08,6.0,6.766666666666667,3,0,1,0,4.1,2,4.333333333333333,1.9459101490553132
SKU-0572,2025-06-22,4.333333333333333,6.675,4,0,0,0,4.1,2,6.0,1.6739764335716716
SKU-0572,2025-07-06,6.0,6.666666666666667,3,0,0,0,4.1,2,8.0,1.9459101490553132
SKU-0572,2025-07-20,8.0,6.714285714285714,7,0,0,1,4.1,2,8.666666666666666,2.1972245773362196
SKU-0572,2025-08-03,8.666666666666666,6.7,4,0,0,0,4.1,2,10.0,2.268683541318364
SKU-0572,2025-08-17,10.0,6.76,5,0,0,0,4.1,2,10.0,2.3978952727983707
SKU-0572,2025-08-31,10.0,6.7,5,0,0,0,4.1,2,12.0,2.3978952727983707
SKU-0572,2025-09-14,12.0,6.7,5,0,0,0,4.1,2,13.0,2.5649493574615367
SKU-0572,2025-09-28,13.0,6.76,5,0,0,0,4.1,2,10.666666666666666,2.6390573296152584
SKU-0572,2025-10-12,10.666666666666666,6.7,3,0,0,0,4.1,2,9.666666666666666,2.456735772821304
SKU-0572,2025-10-26,9.666666666666666,6.7,4,0,0,0,4.1,2,5.666666666666667,2.367123614131617
SKU-0572,2025-11-09,5.666666666666667,6.7,1,0,0,0,4.1,2,6.333333333333333,1.8971199848858813
SKU-0572,2025-11-23,6.333333333333333,6.675,4,0,0,1,4.1,2,6.333333333333333,1.992430164690206
SKU-0572,2025-12-07,6.333333333333333,6.68,5,0,0,0,4.1,2,10.666666666666666,1.992430164690206
SKU-0573,2025-01-12,4.0,4.0,1,0,0,0,6.0,2,2.0,1.6094379124341003
SKU-0573,2025-01-26,2.0,0.0,0,0,0,0,6.0,2,1.3333333333333333,1.0986122886681098
SKU-0573,2025-02-09,1.3333333333333333,0.0,0,0,0,0,6.0,2,1.3333333333333333,0.8472978603872036
SKU-0573,2025-02-23,1.3333333333333333,4.0,1,0,0,0,6.0,2,1.3333333333333333,0.8472978603872036
SKU-0573,2025-03-09,1.3333333333333333,0.0,0,0,0,0,6.0,2,2.3333333333333335,0.8472978603872036
SKU-0573,2025-03-23,2.3333333333333335,4.0,1,0,0,0,6.0,2,1.3333333333333333,1.2039728043259361
SKU-0573,2025-04-06,1.3333333333333333,4.0,1,0,0,0,6.0,2,2.6666666666666665,0.8472978603872036
SKU-0573,2025-04-20,2.6666666666666665,3.9,1,0,0,0,6.0,2,1.6666666666666667,1.2992829841302609
SKU-0573,2025-05-04,1.6666666666666667,0.0,0,0,0,0,6.0,2,1.3333333333333333,0.9808292530117262
SKU-0573,2025-05-18,1.3333333333333333,0.0,0,0,0,0,6.0,2,0.0,0.8472978603872036
SKU-0573,2025-06-01,0.0,0.0,0,0,0,0,6.0,2,1.6666666666666667,0.0
SKU-0573,2025-06-15,1.6666666666666667,4.0,2,0,0,0,6.0,2,1.6666666666666667,0.9808292530117262
SKU-0573,2025-06-29,1.6666666666666667,0.0,0,0,0,0,6.0,2,2.6666666666666665,0.9808292530117262
SKU-0573,2025-07-13,2.6666666666666665,4.1,1,0,0,0,6.0,2,3.0,1.2992829841302609
SKU-0573,2025-07-27,3.0,4.0,3,0,0,0,6.0,2,3.3333333333333335,1.3862943611198906
SKU-0573,2025-08-10,3.3333333333333335,4.0,1,0,0,0,6.0,2,3.6666666666666665,1.4663370687934272
SKU-0573,2025-08-24,3.6666666666666665,4.0,1,0,0,0,6.0,2,1.6666666666666667,1.5404450409471488
SKU-0573,2025-09-07,1.6666666666666667,0.0,0,0,0,0,6.0,2,3.0,0.9808292530117262
SKU-0573,2025-09-21,3.0,4.05,2,0,0,0,6.0,2,3.0,1.3862943611198906
SKU-0573,2025-10-05,3.0,4.0,1,0,0,0,6.0,2,3.3333333333333335,1.3862943611198906
SKU-0573,2025-10-19,3.3333333333333335,4.0,1,0,0,0,6.0,2,1.6666666666666667,1.4663370687934272
SKU-0573,2025-11-02,1.6666666666666667,0.0,0,0,0,0,6.0,2,1.0,0.9808292530117262
SKU-0573,2025-11-16,1.0,4.0,2,0,0,1,6.0,2,0.6666666666666666,0.6931471805599453
SKU-0574,2025-01-12,1.0,7.9,1,0,0,0,3.5,1,0.5,0.6931471805599453
SKU-0574,2025-01-26,0.5,0.0,0,0,0,0,3.5,1,0.6666666666666666,0.4054651081081644
SKU-0574,2025-02-09,0.6666666666666666,7.6,1,0,0,0,3.5,1,0.3333333333333333,0.5108256237659907
SKU-0574,2025-02-23,0.3333333333333333,0.0,0,0,0,0,3.5,1,0.6666666666666666,0.2876820724517809
SKU-0574,2025-03-09,0.6666666666666666,7.6,1,0,0,0,3.5,1,2.3333333333333335,0.5108256237659907
SKU-0574,2025-03-23,2.3333333333333335,7.633333333333333,3,0,0,1,3.5,1,2.3333333333333335,1.2039728043259361
SKU-0574,2025-04-06,2.3333333333333335,0.0,0,0,0,0,3.5,1,2.0,1.2039728043259361
SKU-0574,2025-04-20,2.0,0.0,0,0,0,0,3.5,1,0.3333333333333333,1.0986122886681098
SKU-0574,2025-05-04,0.3333333333333333,7.8,1,0,0,0,3.5,1,1.6666666666666667,0.2876820724517809
SKU-0574,2025-05-18,1.6666666666666667,7.7,1,1,0,0,3.5,1,1.6666666666666667,0.9808292530117262
SKU-0574,2025-06-01,1.6666666666666667,0.0,0,0,0,0,3.5,1,5.0,0.9808292530117262
SKU-0574,2025-06-15,5.0,7.65,2,0,0,0,3.5,1,3.6666666666666665,1.791759469228055
SKU-0574,2025-06-29,3.6666666666666665,0.0,0,0,0,0,3.5,1,5.0,1.5404450409471488
SKU-0574,2025-07-13,5.0,7.65,2,0,0,1,3.5,1,1.3333333333333333,1.791759469228055
SKU-0574,2025-07-27,1.3333333333333333,0.0,0,0,0,0,3.5,1,1.3333333333333333,0.8472978603872036
SKU-0574,2025-08-10,1.3333333333333333,0.0,0,0,0,0,3.5,1,0.3333333333333333,0.8472978603872036
SKU-0574,2025-08-24,0.3333333333333333,7.8,1,0,0,0,3.5,1,1.0,0.2876820724517809
SKU-0574,2025-09-07,1.0,7.7,1,0,0,0,3.5,1,3.6666666666666665,0.6931471805599453
SKU-0574,2025-09-21,3.6666666666666665,7.733333333333333,3,0,0,0,3.5,1,3.3333333333333335,1.5404450409471488
SKU-0574,2025-10-05,3.3333333333333335,0.0,0,0,0,0,3.5,1,2.6666666666666665,1.4663370687934272
SKU-0574,2025-10-19,2.6666666666666665,0.0,0,0,0,0,3.5,1,0.0,1.2992829841302609
SKU-0574,2025-11-02,0.0,0.0,0,0,0,0,3.5,1,0.0,0.0
SKU-0574,2025-11-16,0.0,0.0,0,0,0,0,3.5,1,1.6666666666666667,0.0
SKU-0574,2025-11-30,1.6666666666666667,7.699999999999999,2,0,0,0,3.5,1,2.6666666666666665,0.9808292530117262
