SKU,Fecha,Demanda_Total,Precio_Prom_Venta,Num_Transacciones,Num_Feriados,Num_Dias_Pago,Precio_base,Rotacion_Cod,Target_Demanda_Futura
SKU-0522,2025-12-07,0,0.0,0,0,0,11.4,3,9.0
SKU-0522,2025-12-21,9,3.225,4,1,0,11.4,3,1.0
SKU-0523,2025-01-12,2,8.05,2,0,0,9.1,1,4.0
SKU-0523,2025-01-26,4,8.1,1,0,0,9.1,1,3.0
SKU-0523,2025-02-09,3,8.0,2,0,1,9.1,1,0.0
SKU-0523,2025-02-23,0,0.0,0,0,0,9.1,1,0.0
SKU-0523,2025-03-09,0,0.0,0,0,0,9.1,1,5.0
SKU-0523,2025-03-23,5,7.9,2,0,1,9.1,1,0.0
SKU-0523,2025-04-06,0,0.0,0,0,0,9.1,1,0.0
SKU-0523,2025-04-20,0,0.0,0,0,0,9.1,1,1.0
SKU-0523,2025-05-04,1,7.9,1,0,1,9.1,1,0.0
SKU-0523,2025-05-18,0,0.0,0,0,0,9.1,1,6.0
SKU-0523,2025-06-01,6,7.949999999999999,2,0,0,9.1,1,2.0
SKU-0523,2025-06-15,2,7.9,1,0,0,9.1,1,0.0
SKU-0523,2025-06-29,0,0.0,0,0,0,9.1,1,12.0
SKU-0523,2025-07-13,12,8.0,3,0,1,9.1,1,0.0
SKU-0523,2025-07-27,0,0.0,0,0,0,9.1,1,0.0
SKU-0523,2025-08-10,0,0.0,0,0,0,9.1,1,4.0
SKU-0523,2025-08-24,4,8.0,1,0,0,9.1,1,5.0
SKU-0523,2025-09-07,5,8.1,2,0,0,9.1,1,2.0
SKU-0523,2025-09-21,2,8.0,1,0,0,9.1,1,0.0
SKU-0523,2025-10-05,0,0.0,0,0,0,9.1,1,5.0
SKU-0523,2025-10-19,5,8.1,2,0,0,9.1,1,0.0
SKU-0523,2025-11-02,0,0.0,0,0,0,9.1,1,3.0
SKU-0523,2025-11-16,3,7.9,1,0,0,9.1,1,5.0
SKU-0523,2025-11-30,5,7.9,2,0,1,9.1,1,4.0
SKU-0523,2025-12-14,4,8.1,1,0,0,9.1,1,5.0
SKU-0523,2025-12-28,5,8.0,1,0,0,9.1,1,1.0
SKU-0524,2025-01-05,4,4.8,2,0,0,3.8,2,6.0
SKU-0524,2025-01-19,6,4.8,3,0,2,3.8,2,7.0
SKU-0524,2025-02-02,7,4.8,4,0,3,3.8,2,4.0
SKU-0524,2025-02-16,4,4.800000000000001,2,0,0,3.8,2,6.0
SKU-0524,2025-03-02,6,4.8,4,0,1,3.8,2,0.0
SKU-0524,2025-03-16,0,0.0,0,0,0,3.8,2,7.0
SKU-0524,2025-03-30,7,4.833333333333333,3,0,2,3.8,2,4.0
SKU-0524,2025-04-13,4,4.8,1,0,1,3.8,2,3.0
SKU-0524,2025-04-27,3,4.8,2,0,1,3.8,2,2.0
SKU-0524,2025-05-11,2,4.7,2,0,0,3.8,2,0.0
SKU-0524,2025-05-25,0,0.0,0,0,0,3.8,2,6.0
SKU-0524,2025-06-08,6,4.8,3,1,0,3.8,2,9.0
SKU-0524,2025-06-22,9,4.8,2,0,0,3.8,2,1.0
SKU-0524,2025-07-06,1,4.7,1,0,0,3.8,2,9.0
SKU-0524,2025-07-20,9,4.775,4,0,1,3.8,2,7.0
SKU-0524,2025-08-03,7,4.8,3,3,0,3.8,2,0.0
SKU-0524,2025-08-17,0,0.0,0,0,0,3.8,2,4.0
SKU-0524,2025-08-31,4,4.7,1,0,0,3.8,2,5.0
SKU-0524,2025-09-14,5,4.8,3,0,0,3.8,2,4.0
SKU-0524,2025-09-28,4,4.75,2,0,1,3.8,2,1.0
SKU-0524,2025-10-12,1,4.9,1,0,0,3.8,2,5.0
SKU-0524,2025-10-26,5,4.8,2,0,1,3.8,2,7.0
SKU-0524,2025-11-09,7,4.84,5,0,0,3.8,2,1.0
SKU-0524,2025-11-23,1,4.8,1,0,0,3.8,2,5.0
SKU-0524,2025-12-07,5,4.85,2,0,0,3.8,2,4.0
SKU-0524,2025-12-21,4,4.8,1,1,0,3.8,2,4.0
SKU-0525,2025-01-12,7,5.0,3,0,0,11.0,3,1.0
SKU-0525,2025-01-26,1,4.9,1,0,0,11.0,3,8.0
SKU-0525,2025-02-09,8,4.975,4,0,3,11.0,3,10.0
SKU-0525,2025-02-23,10,5.0,7,0,3,11.0,3,2.0
SKU-0525,2025-03-09,2,5.1,2,0,0,11.0,3,11.0
SKU-0525,2025-03-23,11,5.033333333333333,3,0,1,11.0,3,9.0
SKU-0525,2025-04-06,9,5.0,4,0,1,11.0,3,5.0
SKU-0525,2025-04-20,5,5.0,2,0,0,11.0,3,0.0
SKU-0525,2025-05-04,0,0.0,0,0,0,11.0,3,1.0
SKU-0525,2025-05-18,1,5.0,1,0,0,11.0,3,4.0
SKU-0525,2025-06-01,4,5.0,1,0,0,11.0,3,7.0
SKU-0525,2025-06-15,7,5.0,4,1,1,11.0,3,11.0
SKU-0525,2025-06-29,11,5.05,4,1,0,11.0,3,0.0
SKU-0525,2025-07-13,0,0.0,0,0,0,11.0,3,9.0
SKU-0525,2025-07-27,9,5.0,5,0,1,11.0,3,8.0
SKU-0525,2025-08-10,8,5.0,3,1,1,11.0,3,11.0
SKU-0525,2025-08-24,11,5.0200000000000005,5,0,0,11.0,3,3.0
SKU-0525,2025-09-07,3,5.0,2,1,2,11.0,3,15.0
SKU-0525,2025-09-21,15,4.9625,8,0,1,11.0,3,24.0
SKU-0525,2025-10-05,24,4.988888888888889,9,0,4,11.0,3,5.0
SKU-0525,2025-10-19,5,4.933333333333334,3,0,2,11.0,3,2.0
SKU-0525,2025-11-02,2,5.0,2,0,1,11.0,3,4.0
SKU-0525,2025-11-16,4,5.05,2,0,0,11.0,3,0.0
SKU-0525,2025-11-30,0,0.0,0,0,0,11.0,3,10.0
SKU-0525,2025-12-14,10,5.0,4,0,0,11.0,3,12.0
SKU-0525,2025-12-28,12,5.04,5,0,2,11.0,3,2.0
SKU-0526,2025-01-19,3,9.95,2,0,1,8.9,2,0.0
SKU-0526,2025-02-02,0,0.0,0,0,0,8.9,2,4.0
SKU-0526,2025-02-16,4,9.95,2,0,1,8.9,2,3.0
SKU-0526,2025-03-02,3,10.05,2,0,0,8.9,2,3.0
SKU-0526,2025-03-16,3,10.2,1,0,0,8.9,2,4.0
SKU-0526,2025-03-30,4,10.0,2,0,0,8.9,2,8.0
SKU-0526,2025-04-13,8,10.025,4,0,1,8.9,2,0.0
SKU-0526,2025-04-27,0,0.0,0,0,0,8.9,2,1.0
SKU-0526,2025-05-11,1,10.2,1,0,1,8.9,2,3.0
SKU-0526,2025-05-25,3,10.0,3,0,1,8.9,2,7.0
SKU-0526,2025-06-08,7,10.05,2,0,1,8.9,2,0.0
SKU-0526,2025-06-22,0,0.0,0,0,0,8.9,2,8.0
SKU-0526,2025-07-06,8,10.0,3,0,1,8.9,2,2.0
SKU-0526,2025-07-20,2,10.0,2,0,1,8.9,2,6.0
SKU-0526,2025-08-03,6,9.95,4,1,2,8.9,2,2.0
SKU-0526,2025-08-17,2,10.1,1,0,1,8.9,2,3.0
SKU-0526,2025-08-31,3,10.1,1,0,0,8.9,2,7.0
SKU-0526,2025-09-14,7,9.966666666666667,3,0,1,8.9,2,2.0
SKU-0526,2025-09-28,2,10.1,1,0,0,8.9,2,6.0
SKU-0526,2025-10-12,6,10.066666666666666,3,0,0,8.9,2,6.0
SKU-0526,2025-10-26,6,10.05,2,0,0,8.9,2,7.0
SKU-0526,2025-11-09,7,10.05,4,0,0,8.9,2,6.0
SKU-0526,2025-11-23,6,9.966666666666667,3,0,0,8.9,2,7.0
SKU-0526,2025-12-07,7,9.95,2,0,1,8.9,2,0.0
SKU-0526,2025-12-21,0,0.0,0,0,0,8.9,2,4.0
SKU-0527,2025-01-19,14,5.3,6,0,2,11.2,1,2.0
SKU-0527,2025-02-02,2,5.2,1,0,0,11.2,1,8.0
SKU-0527,2025-02-16,8,5.35,2,0,0,11.2,1,6.0
SKU-0527,2025-03-02,6,5.3,3,0,0,11.2,1,13.0
SKU-0527,2025-03-16,13,5.325,4,0,2,11.2,1,5.0
SKU-0527,2025-03-30,5,5.233333333333333,3,0,0,11.2,1,3.0
SKU-0527,2025-04-13,3,5.3,2,0,1,11.2,1,8.0
SKU-0527,2025-04-27,8,5.3,4,1,0,11.2,1,13.0
SKU-0527,2025-05-11,13,5.366666666666667,3,0,0,11.2,1,4.0
SKU-0527,2025-05-25,4,5.25,2,0,0,11.2,1,11.0
SKU-0527,2025-06-08,11,5.314285714285715,7,2,2,11.2,1,4.0
SKU-0527,2025-06-22,4,5.4,1,0,0,11.2,1,5.0
SKU-0527,2025-07-06,5,5.25,2,1,0,11.2,1,6.0
SKU-0527,2025-07-20,6,5.275,4,0,0,11.2,1,0.0
SKU-0527,2025-08-03,0,0.0,0,0,0,11.2,1,6.0
SKU-0527,2025-08-17,6,5.3,2,1,0,11.2,1,0.0
SKU-0527,2025-08-31,0,0.0,0,0,0,11.2,1,3.0
SKU-0527,2025-09-14,3,5.3,1,0,0,11.2,1,7.0
SKU-0527,2025-09-28,7,5.3,3,0,1,11.2,1,10.0
SKU-0527,2025-10-12,10,5.26,5,1,1,11.2,1,3.0
SKU-0527,2025-10-26,3,5.4,1,0,0,11.2,1,3.0
SKU-0527,2025-11-09,3,5.3,1,0,0,11.2,1,6.0
SKU-0527,2025-11-23,6,5.333333333333333,3,0,0,11.2,1,8.0
SKU-0527,2025-12-07,8,5.333333333333333,3,0,0,11.2,1,13.0
SKU-0527,2025-12-21,13,5.32,5,0,1,11.2,1,4.0
SKU-0528,2025-01-05,6,9.5,2,0,0,11.3,2,4.0
SKU-0528,2025-01-19,4,9.5,4,0,1,11.3,2,10.0
SKU-0528,2025-02-02,10,9.5,4,0,3,11.3,2,4.0
SKU-0528,2025-02-16,4,9.55,2,0,1,11.3,2,15.0
SKU-0528,2025-03-02,15,9.516666666666667,6,0,2,11.3,2,4.0
SKU-0528,2025-03-16,4,9.5,2,0,0,11.3,2,4.0
SKU-0528,2025-03-30,4,9.4,1,0,0,11.3,2,16.0
SKU-0528,2025-04-13,16,9.49,10,0,3,11.3,2,8.0
SKU-0528,2025-04-27,8,9.540000000000001,5,1,0,11.3,2,6.0
SKU-0528,2025-05-11,6,9.5,2,0,0,11.3,2,5.0
SKU-0528,2025-05-25,5,9.633333333333333,3,0,0,11.3,2,6.0
SKU-0528,2025-06-08,6,9.6,2,1,1,11.3,2,3.0
SKU-0528,2025-06-22,3,9.466666666666667,3,0,0,11.3,2,2.0
SKU-0528,2025-07-06,2,9.4,1,1,0,11.3,2,20.0
SKU-0528,2025-07-20,20,9.5,5,0,0,11.3,2,17.0
SKU-0528,2025-08-03,17,9.488888888888889,9,4,2,11.3,2,1.0
SKU-0528,2025-08-17,1,9.3,1,0,0,11.3,2,4.0
SKU-0528,2025-08-31,4,9.45,2,1,1,11.3,2,5.0
SKU-0528,2025-09-14,5,9.5,2,0,0,11.3,2,9.0
SKU-0528,2025-09-28,9,9.5,4,0,3,11.3,2,6.0
SKU-0528,2025-10-12,6,9.433333333333334,3,0,1,11.3,2,11.0
SKU-0528,2025-10-26,11,9.475,4,0,2,11.3,2,5.0
SKU-0528,2025-11-09,5,9.425,4,0,0,11.3,2,8.0
SKU-0528,2025-11-23,8,9.466666666666667,3,0,0,11.3,2,10.0
SKU-0528,2025-12-07,10,9.559999999999999,5,0,0,11.3,2,6.0
SKU-0528,2025-12-21,6,9.48,5,0,2,11.3,2,9.0
SKU-0529,2025-01-12,7,8.350000000000001,2,0,0,10.6,1,9.0
SKU-0529,2025-01-26,9,8.283333333333333,6,0,1,10.6,1,7.0
SKU-0529,2025-02-09,7,8.299999999999999,3,0,0,10.6,1,10.0
SKU-0529,2025-02-23,10,8.333333333333334,3,0,1,10.6,1,15.0
SKU-0529,2025-03-09,15,8.34,5,0,0,10.6,1,5.0
SKU-0529,2025-03-23,5,8.3,2,0,1,10.6,1,4.0
SKU-0529,2025-04-06,4,8.25,2,0,0,10.6,1,10.0
SKU-0529,2025-04-20,10,8.333333333333334,6,0,0,10.6,1,2.0
SKU-0529,2025-05-04,2,8.3,1,0,0,10.6,1,17.0
SKU-0529,2025-05-18,17,8.271428571428572,7,0,2,10.6,1,15.0
SKU-0529,2025-06-01,15,8.266666666666667,6,0,2,10.6,1,5.0
SKU-0529,2025-06-15,5,8.266666666666667,3,0,1,10.6,1,6.0
SKU-0529,2025-06-29,6,8.3,1,0,0,10.6,1,11.0
SKU-0529,2025-07-13,11,8.333333333333334,6,0,0,10.6,1,12.0
SKU-0529,2025-07-27,12,8.325000000000001,4,1,1,10.6,1,11.0
SKU-0529,2025-08-10,11,8.283333333333333,6,2,1,10.6,1,1.0
SKU-0529,2025-08-24,1,8.0,1,0,0,10.6,1,11.0
SKU-0529,2025-09-07,11,8.275,4,0,1,10.6,1,7.0
SKU-0529,2025-09-21,7,8.333333333333334,3,0,0,10.6,1,10.0
SKU-0529,2025-10-05,10,8.283333333333333,6,0,0,10.6,1,10.0
SKU-0529,2025-10-19,10,8.3,5,0,0,10.6,1,3.0
SKU-0529,2025-11-02,3,8.4,1,0,0,10.6,1,2.0
SKU-0529,2025-11-16,2,8.3,1,0,1,10.6,1,8.0
SKU-0529,2025-11-30,8,8.299999999999999,3,0,1,10.6,1,10.0
SKU-0529,2025-12-14,10,8.283333333333333,6,0,1,10.6,1,16.0
SKU-0530,2025-01-05,5,2.1,1,0,1,5.2,1,8.0
SKU-0530,2025-01-19,8,2.1,4,0,0,5.2,1,5.0
SKU-0530,2025-02-02,5,2.1,1,0,0,5.2,1,2.0
SKU-0530,2025-02-16,2,2.1,2,0,0,5.2,1,9.0
SKU-0530,2025-03-02,9,2.066666666666667,3,0,1,5.2,1,0.0
SKU-0530,2025-03-16,0,0.0,0,0,0,5.2,1,12.0
SKU-0530,2025-03-30,12,2.1,3,0,0,5.2,1,0.0
SKU-0530,2025-04-13,0,0.0,0,0,0,5.2,1,10.0
SKU-0530,2025-04-27,10,2.1,3,1,2,5.2,1,5.0
SKU-0530,2025-05-11,5,2.1,3,0,0,5.2,1,4.0
SKU-0530,2025-05-25,4,2.1,1,0,0,5.2,1,3.0
SKU-0530,2025-06-08,3,2.1,2,0,0,5.2,1,4.0
SKU-0530,2025-06-22,4,2.1,4,0,0,5.2,1,2.0
SKU-0530,2025-07-06,2,2.1,1,0,0,5.2,1,5.0
SKU-0530,2025-07-20,5,2.1,4,0,1,5.2,1,7.0
SKU-0530,2025-08-03,7,2.1,3,0,0,5.2,1,15.0
SKU-0530,2025-08-17,15,2.1,5,1,1,5.2,1,8.0
SKU-0530,2025-08-31,8,2.1,2,0,0,5.2,1,6.0
SKU-0530,2025-09-14,6,2.1,3,0,0,5.2,1,0.0
SKU-0530,2025-09-28,0,0.0,0,0,0,5.2,1,4.0
SKU-0530,2025-10-12,4,2.1,2,0,0,5.2,1,2.0
SKU-0530,2025-10-26,2,2.1,1,0,0,5.2,1,1.0
SKU-0530,2025-11-09,1,2.0,1,0,0,5.2,1,9.0
SKU-0530,2025-11-23,9,2.1,5,0,2,5.2,1,5.0
SKU-0530,2025-12-07,5,2.1,2,0,0,5.2,1,3.0
SKU-0530,2025-12-21,3,2.1,2,0,2,5.2,1,1.0
SKU-0531,2025-01-05,9,11.9,2,0,1,2.4,2,14.0
SKU-0531,2025-01-19,14,11.74,5,0,1,2.4,2,6.0
SKU-0531,2025-02-02,6,11.766666666666666,3,0,1,2.4,2,18.0
SKU-0531,2025-02-16,18,11.828571428571427,7,0,1,2.4,2,10.0
SKU-0531,2025-03-02,10,11.8,4,0,0,2.4,2,2.0
SKU-0531,2025-03-16,2,11.7,1,0,0,2.4,2,14.0
SKU-0531,2025-03-30,14,11.842857142857143,7,0,1,2.4,2,5.0
SKU-0531,2025-04-13,5,11.9,2,0,0,2.4,2,13.0
SKU-0531,2025-04-27,13,11.75,4,0,1,2.4,2,11.0
SKU-0531,2025-05-11,11,11.716666666666667,6,0,0,2.4,2,0.0
SKU-0531,2025-05-25,0,0.0,0,0,0,2.4,2,6.0
SKU-0531,2025-06-08,6,11.8,5,0,2,2.4,2,14.0
SKU-0531,2025-06-22,14,11.828571428571427,7,0,3,2.4,2,13.0
SKU-0531,2025-07-06,13,11.850000000000001,6,0,1,2.4,2,15.0
SKU-0531,2025-07-20,15,11.916666666666666,6,0,0,2.4,2,3.0
SKU-0531,2025-08-03,3,11.799999999999999,3,1,1,2.4,2,14.0
SKU-0531,2025-08-17,14,11.8,5,0,2,2.4,2,12.0
SKU-0531,2025-08-31,12,11.825,4,0,1,2.4,2,8.0
SKU-0531,2025-09-14,8,11.866666666666667,3,0,1,2.4,2,5.0
SKU-0531,2025-09-28,5,11.8,2,0,0,2.4,2,18.0
SKU-0531,2025-10-12,18,11.814285714285715,7,0,2,2.4,2,5.0
SKU-0531,2025-10-26,5,11.700000000000001,3,0,1,2.4,2,5.0
SKU-0531,2025-11-09,5,11.775,4,0,0,2.4,2,2.0
SKU-0531,2025-11-23,2,11.7,1,0,0,2.4,2,8.0
SKU-0531,2025-12-07,8,11.75,4,0,1,2.4,2,10.0
SKU-0531,2025-12-21,10,11.816666666666668,6,0,2,2.4,2,3.0
SKU-0532,2025-01-12,5,11.2,2,0,0,4.3,3,2.0
SKU-0532,2025-01-26,2,11.1,1,0,0,4.3,3,9.0
SKU-0532,2025-02-09,9,11.2,4,0,2,4.3,3,4.0
SKU-0532,2025-02-23,4,11.4,1,0,1,4.3,3,8.0
SKU-0532,2025-03-09,8,11.2,2,0,0,4.3,3,1.0
SKU-0532,2025-03-23,1,10.9,1,0,0,4.3,3,1.0
SKU-0532,2025-04-06,1,11.4,1,0,0,4.3,3,5.0
SKU-0532,2025-04-20,5,11.166666666666666,3,0,2,4.3,3,1.0
SKU-0532,2025-05-04,1,11.3,1,0,0,4.3,3,0.0
SKU-0532,2025-05-18,0,0.0,0,0,0,4.3,3,10.0
SKU-0532,2025-06-01,10,11.3,5,0,2,4.3,3,2.0
SKU-0532,2025-06-15,2,11.1,1,0,0,4.3,3,0.0
SKU-0532,2025-06-29,0,0.0,0,0,0,4.3,3,10.0
SKU-0532,2025-07-13,10,11.2,4,0,2,4.3,3,4.0
SKU-0532,2025-07-27,4,11.25,2,0,0,4.3,3,6.0
SKU-0532,2025-08-10,6,11.166666666666666,3,1,0,4.3,3,0.0
SKU-0532,2025-08-24,0,0.0,0,0,0,4.3,3,1.0
SKU-0532,2025-09-07,1,11.0,1,0,0,4.3,3,5.0
SKU-0532,2025-09-21,5,11.2,2,0,0,4.3,3,5.0
SKU-0532,2025-10-05,5,11.1,2,0,0,4.3,3,4.0
SKU-0532,2025-10-19,4,11.266666666666666,3,0,2,4.3,3,11.0
SKU-0532,2025-11-02,11,11.175,4,0,1,4.3,3,2.0
SKU-0532,2025-11-16,2,11.1,2,0,0,4.3,3,5.0
SKU-0532,2025-11-30,5,11.149999999999999,4,0,0,4.3,3,3.0
SKU-0532,2025-12-14,3,11.1,2,0,1,4.3,3,7.0
SKU-0532,2025-12-28,7,11.149999999999999,4,0,0,4.3,3,1.0
SKU-0533,2025-01-05,1,6.8,1,0,0,2.8,2,0.0
SKU-0533,2025-01-19,0,0.0,0,0,0,2.8,2,0.0
SKU-0533,2025-02-02,0,0.0,0,0,0,2.8,2,0.0
SKU-0533,2025-02-16,0,0.0,0,0,0,2.8,2,3.0
SKU-0533,2025-03-02,3,6.75,2,0,1,2.8,2,1.0
SKU-0533,2025-03-16,1,6.7,1,0,0,2.8,2,0.0
SKU-0533,2025-03-30,0,0.0,0,0,0,2.8,2,0.0
SKU-0533,2025-04-13,0,0.0,0,0,0,2.8,2,0.0
SKU-0533,2025-04-27,0,0.0,0,0,0,2.8,2,4.0
SKU-0533,2025-05-11,4,6.7,2,0,0,2.8,2,5.0
SKU-0533,2025-05-25,5,6.6,2,0,0,2.8,2,4.0
SKU-0533,2025-06-08,4,6.6,2,0,0,2.8,2,0.0
SKU-0533,2025-06-22,0,0.0,0,0,0,2.8,2,8.0
SKU-0533,2025-07-06,8,6.675,4,0,3,2.8,2,17.0
SKU-0533,2025-07-20,17,6.7,6,0,0,2.8,2,13.0
SKU-0533,2025-08-03,13,6.68,5,3,0,2.8,2,3.0
SKU-0533,2025-08-17,3,6.699999999999999,2,0,0,2.8,2,1.0
SKU-0533,2025-08-31,1,6.7,1,0,0,2.8,2,6.0
SKU-0533,2025-09-14,6,6.75,2,0,0,2.8,2,0.0
SKU-0533,2025-09-28,0,0.0,0,0,0,2.8,2,6.0
SKU-0533,2025-10-12,6,6.7,1,0,1,2.8,2,8.0
SKU-0533,2025-10-26,8,6.75,2,0,0,2.8,2,5.0
SKU-0533,2025-11-09,5,6.7,2,0,0,2.8,2,1.0
SKU-0533,2025-11-23,1,6.7,1,0,1,2.8,2,0.0
SKU-0533,2025-12-07,0,0.0,0,0,0,2.8,2,3.0
SKU-0534,2025-01-12,4,6.8,1,0,0,5.4,1,6.0
SKU-0534,2025-01-26,6,6.7,2,0,2,5.4,1,10.0
SKU-0534,2025-02-09,10,6.7,4,0,2,5.4,1,5.0
SKU-0534,2025-02-23,5,6.7,2,0,0,5.4,1,8.0
SKU-0534,2025-03-09,8,6.8,1,0,0,5.4,1,5.0
SKU-0534,2025-03-23,5,6.666666666666667,3,0,1,5.4,1,5.0
SKU-0534,2025-04-06,5,6.6,2,0,0,5.4,1,6.0
SKU-0534,2025-04-20,6,6.7,3,1,0,5.4,1,9.0
SKU-0534,2025-05-04,9,6.766666666666667,3,0,1,5.4,1,13.0
SKU-0534,2025-05-18,13,6.683333333333334,6,0,2,5.4,1,13.0
SKU-0534,2025-06-01,13,6.683333333333334,6,0,0,5.4,1,18.0
SKU-0534,2025-06-15,18,6.728571428571429,7,1,0,5.4,1,15.0
SKU-0534,2025-06-29,15,6.633333333333333,6,1,0,5.4,1,5.0
SKU-0534,2025-07-13,5,6.675,4,0,0,5.4,1,12.0
SKU-0534,2025-07-27,12,6.625,4,0,1,5.4,1,14.0
SKU-0534,2025-08-10,14,6.725,4,1,2,5.4,1,2.0
SKU-0534,2025-08-24,2,6.7,1,0,0,5.4,1,7.0
SKU-0534,2025-09-07,7,6.7,3,0,0,5.4,1,6.0
SKU-0534,2025-09-21,6,6.733333333333333,3,0,1,5.4,1,16.0
SKU-0534,2025-10-05,16,6.6571428571428575,7,0,4,5.4,1,6.0
SKU-0534,2025-10-19,6,6.699999999999999,2,0,1,5.4,1,12.0
SKU-0534,2025-11-02,12,6.7,6,0,1,5.4,1,4.0
SKU-0534,2025-11-16,4,6.733333333333333,3,0,0,5.4,1,7.0
SKU-0534,2025-11-30,7,6.7,3,0,0,5.4,1,9.0
SKU-0534,2025-12-14,9,6.8,3,1,0,5.4,1,7.0
SKU-0534,2025-12-28,7,6.74,5,0,1,5.4,1,5.0
SKU-0535,2025-01-05,1,11.5,1,0,0,2.7,2,9.0
SKU-0535,2025-01-19,9,11.466666666666667,3,0,0,2.7,2,12.0
SKU-0535,2025-02-02,12,11.45,4,0,1,2.7,2,14.0
SKU-0535,2025-02-16,14,11.385714285714286,7,0,3,2.7,2,11.0
SKU-0535,2025-03-02,11,11.42,5,0,2,2.7,2,4.0
SKU-0535,2025-03-16,4,11.3,2,0,1,2.7,2,10.0
SKU-0535,2025-03-30,10,11.466666666666667,3,0,2,2.7,2,2.0
SKU-0535,2025-04-13,2,11.35,2,0,0,2.7,2,12.0
SKU-0535,2025-04-27,12,11.3,5,2,2,2.7,2,8.0
SKU-0535,2025-05-11,8,11.35,4,0,0,2.7,2,12.0
SKU-0535,2025-05-25,12,11.375,4,0,1,2.7,2,9.0
SKU-0535,2025-06-08,9,11.4,3,0,1,2.7,2,7.0
SKU-0535,2025-06-22,7,11.6,2,0,0,2.7,2,10.0
SKU-0535,2025-07-06,10,11.425,4,0,2,2.7,2,12.0
SKU-0535,2025-07-20,12,11.483333333333334,6,0,1,2.7,2,10.0
SKU-0535,2025-08-03,10,11.466666666666667,6,2,1,2.7,2,4.0
SKU-0535,2025-08-17,4,11.3,1,0,0,2.7,2,10.0
SKU-0535,2025-08-31,10,11.459999999999999,5,1,2,2.7,2,2.0
SKU-0535,2025-09-14,2,11.3,2,0,0,2.7,2,16.0
SKU-0535,2025-09-28,16,11.385714285714286,7,0,2,2.7,2,1.0
SKU-0535,2025-10-12,1,11.4,1,0,1,2.7,2,8.0
SKU-0535,2025-10-26,8,11.38,5,0,0,2.7,2,10.0
SKU-0535,2025-11-09,10,11.35,4,0,0,2.7,2,11.0
SKU-0535,2025-11-23,11,11.45,4,0,2,2.7,2,6.0
SKU-0535,2025-12-07,6,11.4,2,0,0,2.7,2,9.0
SKU-0535,2025-12-21,9,11.35,6,1,2,2.7,2,9.0
SKU-0536,2025-01-12,4,2.3,1,0,0,7.5,1,0.0
SKU-0536,2025-01-26,0,0.0,0,0,0,7.5,1,3.0
SKU-0536,2025-02-09,3,2.3,1,0,0,7.5,1,0.0
SKU-0536,2025-02-23,0,0.0,0,0,0,7.5,1,3.0
SKU-0536,2025-03-09,3,2.3,2,0,1,7.5,1,9.0
SKU-0536,2025-03-23,9,2.3,3,0,1,7.5,1,5.0
SKU-0536,2025-04-06,5,2.3,2,0,1,7.5,1,5.0
SKU-0536,2025-04-20,5,2.3,2,1,0,7.5,1,2.0
SKU-0536,2025-05-04,2,2.3,2,0,0,7.5,1,2.0
SKU-0536,2025-05-18,2,2.3,2,0,1,7.5,1,2.0
SKU-0536,2025-06-01,2,2.3,1,0,0,7.5,1,7.0
SKU-0536,2025-06-15,7,2.3249999999999997,4,0,0,7.5,1,1.0
SKU-0536,2025-06-29,1,2.3,1,0,0,7.5,1,4.0
SKU-0536,2025-07-13,4,2.3,3,0,0,7.5,1,5.0
SKU-0536,2025-07-27,5,2.2666666666666666,3,0,0,7.5,1,0.0
SKU-0536,2025-08-10,0,0.0,0,0,0,7.5,1,7.0
SKU-0536,2025-08-24,7,2.275,4,0,0,7.5,1,5.0
SKU-0536,2025-09-07,5,2.3,2,0,1,7.5,1,2.0
SKU-0536,2025-09-21,2,2.3,1,0,0,7.5,1,0.0
SKU-0536,2025-10-05,0,0.0,0,0,0,7.5,1,0.0
SKU-0536,2025-10-19,0,0.0,0,0,0,7.5,1,10.0
SKU-0536,2025-11-02,10,2.3,3,0,1,7.5,1,21.0
SKU-0536,2025-11-16,21,2.3,6,0,0,7.5,1,2.0
SKU-0536,2025-11-30,2,2.3,1,0,0,7.5,1,9.0
SKU-0536,2025-12-14,9,2.3,5,0,0,7.5,1,2.0
SKU-0537,2025-01-12,5,8.55,2,0,0,5.2,2,3.0
SKU-0537,2025-01-26,3,8.5,1,0,0,5.2,2,1.0
SKU-0537,2025-02-09,1,8.5,1,0,0,5.2,2,2.0
SKU-0537,2025-02-23,2,8.5,1,0,0,5.2,2,0.0
SKU-0537,2025-03-09,0,0.0,0,0,0,5.2,2,0.0
SKU-0537,2025-03-23,0,0.0,0,0,0,5.2,2,0.0
SKU-0537,2025-04-06,0,0.0,0,0,0,5.2,2,0.0
SKU-0537,2025-04-20,0,0.0,0,0,0,5.2,2,1.0
SKU-0537,2025-05-04,1,8.7,1,0,0,5.2,2,2.0
SKU-0537,2025-05-18,2,8.7,1,0,0,5.2,2,0.0
SKU-0537,2025-06-01,0,0.0,0,0,0,5.2,2,2.0
SKU-0537,2025-06-15,2,8.6,1,0,0,5.2,2,0.0
SKU-0537,2025-06-29,0,0.0,0,0,0,5.2,2,0.0
SKU-0537,2025-07-13,0,0.0,0,0,0,5.2,2,1.0
SKU-0537,2025-07-27,1,8.5,1,0,0,5.2,2,0.0
SKU-0537,2025-08-10,0,0.0,0,0,0,5.2,2,1.0
